fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 115 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 78%     90 of    115 study items found in association
100%    115 of    115 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     515 GO terms are associated with     90 of    115 study items
      61 GO terms found significant (< 0.05=alpha) ( 61 enriched +   0 purified): local bonferroni
      63 GO terms found significant (< 0.05=alpha) ( 63 enriched +   0 purified): local sidak
      63 GO terms found significant (< 0.05=alpha) ( 63 enriched +   0 purified): local holm
     131 GO terms found significant (< 0.05=alpha) (131 enriched +   0 purified): statsmodels fdr_bh
    314 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-27)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0005536	MF	e	glucose binding               	1/115	28/269428	0.0119	4	1	1	1	1	0.335	TraesCS1D02G123700
...GO:0004497	MF	e	monooxygenase activity        	3/115	1133/269428	0.0129	3	3	1	1	1	0.359	TraesCS2D02G006500, TraesCS5A02G455800, TraesCS6B02G158300
.....GO:0004396	MF	e	hexokinase activity           	1/115	31/269428	0.0131	6	1	1	1	1	0.359	TraesCS1D02G123700
.....GO:0004834	MF	e	tryptophan synthase activity  	1/115	31/269428	0.0131	5	1	1	1	1	0.359	TraesCS7A02G392800
....GO:0016301	MF	e	kinase activity               	7/115	5897/269428	0.0136	4	7	1	1	1	0.368	TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7D02G036700
.....GO:0004040	MF	e	amidase activity              	1/115	32/269428	0.0136	5	1	1	1	1	0.368	TraesCS2D02G573300
...GO:0016788	MF	e	hydrolase activity, acting on ester bonds	4/115	2200/269428	0.015	3	4	1	1	1	0.397	TraesCS3A02G517100, TraesCS4B02G043300, TraesCS5A02G286100, TraesCS7A02G040400
...GO:0042277	MF	e	peptide binding               	1/115	37/269428	0.0157	3	1	1	1	1	0.406	TraesCS7A02G442500
...GO:0016757	MF	e	transferase activity, transferring glycosyl groups	4/115	2230/269428	0.0157	3	4	1	1	1	0.406	TraesCS1B02G315700, TraesCS6A02G286900, TraesCS6D02G094700, TraesCS7A02G427100
....GO:0016615	MF	e	malate dehydrogenase activity 	1/115	45/269428	0.019	4	1	1	1	1	0.472	TraesCS1A02G122500
...GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	7/115	6427/269428	0.0207	3	7	1	1	1	0.508	TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7D02G036700
....GO:0016881	MF	e	acid-amino acid ligase activity	1/115	49/269428	0.0207	4	1	1	1	1	0.508	TraesCS7A02G442500
....GO:0004674	MF	e	protein serine/threonine kinase activity	3/115	1454/269428	0.0248	6	3	1	1	1	0.581	TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7D02G036700
....GO:0016841	MF	e	ammonia-lyase activity        	1/115	62/269428	0.0261	4	1	1	1	1	0.608	TraesCS6A02G222800
..GO:1901681	MF	e	sulfur compound binding       	1/115	64/269428	0.027	2	1	1	1	1	0.624	TraesCS7A02G442500
...GO:0004672	MF	e	protein kinase activity       	6/115	5340/269428	0.0274	5	6	1	1	1	0.632	TraesCS2D02G572600, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7D02G036700
..GO:0033218	MF	e	amide binding                 	1/115	68/269428	0.0286	2	1	1	1	1	0.657	TraesCS7A02G442500
...GO:0048029	MF	e	monosaccharide binding        	1/115	73/269428	0.0307	3	1	1	1	1	0.694	TraesCS1D02G123700
.....GO:0016791	MF	e	phosphatase activity          	2/115	682/269428	0.0347	5	2	1	1	1	0.766	TraesCS5A02G286100, TraesCS7A02G040400
.....GO:0019200	MF	e	carbohydrate kinase activity  	1/115	84/269428	0.0352	5	1	1	1	1	0.773	TraesCS1D02G123700
....GO:0016758	MF	e	transferase activity, transferring hexosyl groups	3/115	1691/269428	0.0363	4	3	1	1	1	0.793	TraesCS6A02G286900, TraesCS6D02G094700, TraesCS7A02G427100
....GO:0042803	MF	e	protein homodimerization activity	1/115	91/269428	0.0381	4	1	1	1	1	0.827	TraesCS7A02G442500
......GO:0016760	MF	e	cellulose synthase (UDP-forming) activity	1/115	100/269428	0.0418	7	1	1	1	1	0.877	TraesCS6A02G286900
......GO:0016759	MF	e	cellulose synthase activity   	1/115	100/269428	0.0418	6	1	1	1	1	0.877	TraesCS6A02G286900
.....GO:0004620	MF	e	phospholipase activity        	1/115	114/269428	0.0475	5	1	1	1	1	0.982	TraesCS4B02G043300
